project_id,project_type,region,date,section,ref,description,unit,quantity,rate,category,amount
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Watermains,,Supply and install fire hydrant including marker post,nr,1.0,1468.49,Watermains,1468.49
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Road Reinstatement & Surfacing,,SUPPLY AND LAY 30MM AC10 SURFACE COURSE,m2,507.26,21.51,Road Reinstatement & Surfacing,10911.16
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Chambers & Jointing Bays,,Raise or lower existing chamber to finished road level,nr,5.0,424.66,Chambers & Jointing Bays,2123.3
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Excavation & Earthworks,,Excavate trench in existing carriageway including saw cutting and breaking out (as drawing),m,181.29,53.46,Excavation & Earthworks,9691.76
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Watermains,,New 25mm water service connection to boundary box,nr,6.0,630.59,Watermains,3783.54
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Excavation & Earthworks,,Excavate trench in existing carriageway inc. saw cutting and breaking out,m,210.21,48.26,Excavation & Earthworks,10144.73
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Preliminaries & Site Setup,,"Site set up, welfare unit and secure compound",week,2.0,948.41,Preliminaries & Site Setup,1896.82
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Road Reinstatement & Surfacing,,PLANING OF EXISTING BITUMINOUS SURFACING 40MM,m2,189.26,6.17,Road Reinstatement & Surfacing,1167.73
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Testing & Commissioning,,TESTING AND ENERGISATION OF MV NETWORK INCLUDING SWITCHING,item,1.0,1473.49,Testing & Commissioning,1473.49
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,256.86,58.87,Excavation & Earthworks,15121.35
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Chambers & Jointing Bays,,Supply & install precast concrete draw pit 600x600 c/w cover,nr,8.0,820.0,Chambers & Jointing Bays,6560.0
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Watermains,,Supply and install sluice valve 100mm inc. surround box,nr,4.0,726.59,Watermains,2906.36
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,613.47,4.15,Road Reinstatement & Surfacing,2545.9
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,66.47,4.57,Testing & Commissioning,303.77
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Excavation & Earthworks,,Excavation in rock including breaking and removal,m3,40.32,339.49,Excavation & Earthworks,13688.24
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Traffic Management,,Provision of traffic management with two-way portable signals,week,5.0,2601.11,Traffic Management,13005.55
P027-WATERMAIN,Watermain Rehabilitation,Midlands,2023-02-26,Excavation & Earthworks,,Excavate trench 900mm wide x 1.5m deep in soft ground c/w support and backfill,m,304.08,51.58,Excavation & Earthworks,15684.45
P028-MV,MV Cable Installation,Connacht,2025-04-01,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,140.99,6.89,Road Reinstatement & Surfacing,971.42
P028-MV,MV Cable Installation,Connacht,2025-04-01,Road Reinstatement & Surfacing,,Supply and lay 40mm SMA surface course,m2,869.5,15.83,Road Reinstatement & Surfacing,13764.18
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,BLOW IN FIBRE OPTIC CABLE TO EXISTING SUBDUCT,m,480.04,2.83,Cabling & Terminations,1358.51
P028-MV,MV Cable Installation,Connacht,2025-04-01,Road Reinstatement & Surfacing,,Permanent reinstatement of footpath in bitmac to road opening licence standard,m2,57.24,42.83,Road Reinstatement & Surfacing,2451.59
P028-MV,MV Cable Installation,Connacht,2025-04-01,Excavation & Earthworks,,DEWATERING OF EXCAVATIONS INCLUDING PUMPS AND SETTLEMENT TANK,week,2.0,636.61,Excavation & Earthworks,1273.22
P028-MV,MV Cable Installation,Connacht,2025-04-01,Excavation & Earthworks,,Excavate trench 900mm wide x 1.5m deep in soft ground including support and backfill,m,171.69,48.43,Excavation & Earthworks,8314.95
P028-MV,MV Cable Installation,Connacht,2025-04-01,Ducting & Cable Protection,,Supply and lay 6no. 110mm HDPE duct in prepared trench including bedding,m,308.63,73.79,Ducting & Cable Protection,22773.81
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,Supply and install precast concrete draw pit 600x600 inc. cover,nr,16.0,534.75,Chambers & Jointing Bays,8556.0
P028-MV,MV Cable Installation,Connacht,2025-04-01,Road Reinstatement & Surfacing,,Permanent reinstatement of footpath in concrete flags to road opening licence standard,m2,277.1,78.85,Road Reinstatement & Surfacing,21849.34
P028-MV,MV Cable Installation,Connacht,2025-04-01,Testing & Commissioning,,INSULATION RESISTANCE AND CONTINUITY TESTING OF INSTALLED CABLE,nr,17.0,230.17,Testing & Commissioning,3912.89
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,BLOW IN FIBRE OPTIC CABLE TO EXISTING SUBDUCT,m,618.54,4.76,Cabling & Terminations,2944.25
P028-MV,MV Cable Installation,Connacht,2025-04-01,Ducting & Cable Protection,,HORIZONTAL DIRECTIONAL DRILL 125MM BORE INCL. ENTRY AND EXIT PITS,m,100.98,169.58,Ducting & Cable Protection,17124.19
P028-MV,MV Cable Installation,Connacht,2025-04-01,Professional Services & Surveys,,Preparation of as-built drawings and safety file,item,1.0,770.69,Professional Services & Surveys,770.69
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,Raise or lower existing chamber to finished road level,nr,10.0,262.73,Chambers & Jointing Bays,2627.3
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,Straight joint to MV cable,nr,8.0,915.1,Cabling & Terminations,7320.8
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1152.98,Traffic Management,1152.98
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,BLOW IN FIBRE OPTIC CABLE TO EXISTING SUBDUCT,m,574.65,3.44,Cabling & Terminations,1976.8
P028-MV,MV Cable Installation,Connacht,2025-04-01,Preliminaries & Site Setup,,Temporary fencing and site security hoarding,m,73.22,37.8,Preliminaries & Site Setup,2767.72
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1397.34,Traffic Management,1397.34
P028-MV,MV Cable Installation,Connacht,2025-04-01,Ducting & Cable Protection,,Horizontal directional drill 250mm bore including entry and exit pits,m,26.41,398.74,Ducting & Cable Protection,10530.72
P028-MV,MV Cable Installation,Connacht,2025-04-01,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,630.83,5.6,Testing & Commissioning,3532.65
P028-MV,MV Cable Installation,Connacht,2025-04-01,Excavation & Earthworks,,Excavation in rock c/w breaking and removal,m3,17.55,142.05,Excavation & Earthworks,2492.98
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,748.24,Traffic Management,748.24
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Provision of traffic management for footpath closure and pedestrian diversion,week,5.0,550.16,Traffic Management,2750.8
P028-MV,MV Cable Installation,Connacht,2025-04-01,Professional Services & Surveys,,Topographical survey and setting out of works (as drawing),day,3.0,687.16,Professional Services & Surveys,2061.48
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,Supply and fit C250 ductile cover and frame to chamber,nr,11.0,343.27,Chambers & Jointing Bays,3775.97
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,Pull in LV service cable 35mm2 to dwelling including duct entry,m,175.42,15.96,Cabling & Terminations,2799.7
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,"Earthing installation c/w rods, tape and connections",item,1.0,1991.03,Cabling & Terminations,1991.03
P028-MV,MV Cable Installation,Connacht,2025-04-01,Cabling & Terminations,,"Earthing installation c/w rods, tape and connections",item,1.0,1624.19,Cabling & Terminations,1624.19
P028-MV,MV Cable Installation,Connacht,2025-04-01,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,787.94,30.55,Excavation & Earthworks,24071.57
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Provision of traffic management for footpath closure and pedestrian diversion,week,11.0,1168.54,Traffic Management,12853.94
P028-MV,MV Cable Installation,Connacht,2025-04-01,Ducting & Cable Protection,,Horizontal directional drill 125mm bore c/w entry and exit pits,m,63.62,70.94,Ducting & Cable Protection,4513.2
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,"CONSTRUCT TYPE JB9 JOINTING CHAMBER INCLUDING EXCAVATION, BASE AND BACKFILL",nr,2.0,1674.7,Chambers & Jointing Bays,3349.4
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Road closure licence and advance warning signage (as drawing),item,1.0,1787.43,Traffic Management,1787.43
P028-MV,MV Cable Installation,Connacht,2025-04-01,Preliminaries & Site Setup,,"Insurances, bonds and statutory notices",item,1.0,3738.65,Preliminaries & Site Setup,3738.65
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,"Construct type JB9 jointing chamber including excavation, base and backfill (as drawing)",nr,5.0,2222.95,Chambers & Jointing Bays,11114.75
P028-MV,MV Cable Installation,Connacht,2025-04-01,Traffic Management,,Road closure licence and advance warning signage,item,1.0,919.36,Traffic Management,919.36
P028-MV,MV Cable Installation,Connacht,2025-04-01,Excavation & Earthworks,,Excavate trench in existing carriageway c/w saw cutting and breaking out,m,182.53,52.82,Excavation & Earthworks,9641.23
P028-MV,MV Cable Installation,Connacht,2025-04-01,Ducting & Cable Protection,,Supply and lay cable protection tiles and marker tape,m,856.45,4.22,Ducting & Cable Protection,3614.22
P028-MV,MV Cable Installation,Connacht,2025-04-01,Chambers & Jointing Bays,,"Construct type JB9 jointing chamber incl. excavation, base and backfill",nr,3.0,2710.29,Chambers & Jointing Bays,8130.87
P028-MV,MV Cable Installation,Connacht,2025-04-01,Plant & Equipment Supply,,Supply and erect 10m public lighting column with LED lantern,nr,8.0,1816.95,Plant & Equipment Supply,14535.6
P028-MV,MV Cable Installation,Connacht,2025-04-01,Road Reinstatement & Surfacing,,Permanent reinstatement of carriageway to road opening licence standard,m2,155.98,68.04,Road Reinstatement & Surfacing,10612.88
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,127.21,7.14,Testing & Commissioning,908.28
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,EXC. TRENCH 450MM WIDE X 750MM DEEP IN SOFT GROUND INCLUDING SUPPORT AND BACKFILL,m,923.1,16.31,Excavation & Earthworks,15055.76
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,New 25mm water service connection to boundary box,nr,30.0,489.99,Watermains,14699.7
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,283.31,41.52,Excavation & Earthworks,11763.03
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,201.27,32.89,Excavation & Earthworks,6619.77
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,413.32,61.36,Excavation & Earthworks,25361.32
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,New 25mm water service connection to boundary box,nr,25.0,459.48,Watermains,11487.0
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,Permanent reinstatement of footpath in bitmac to road opening licence standard (as drawing),m2,1411.76,58.72,Road Reinstatement & Surfacing,82898.55
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1470.4,Traffic Management,1470.4
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,Supply and lay 30mm AC10 surface course,m2,595.37,21.79,Road Reinstatement & Surfacing,12973.11
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,Supply & lay 90mm PE100 watermain incl. fittings,m,615.89,34.17,Watermains,21044.96
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,2121.44,4.13,Testing & Commissioning,8761.55
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,Supply and install sluice valve 200mm including surround box,nr,14.0,1693.04,Watermains,23702.56
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,New 25mm water service connection to boundary box,nr,15.0,372.24,Watermains,5583.6
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Preliminaries & Site Setup,,Site supervision - project engineer,week,19.0,1915.93,Preliminaries & Site Setup,36402.67
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Excavate trench 750mm wide x 1.2m deep in soft ground inc. support and backfill,m,347.33,43.2,Excavation & Earthworks,15004.66
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Traffic Management,,Preparation and approval of traffic management plan (Chapter 8),item,2.0,975.79,Traffic Management,1951.58
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Exc. trench in existing carriageway c/w saw cutting and breaking out,m,502.79,74.65,Excavation & Earthworks,37533.27
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,Insulation resistance and continuity testing of installed cable,nr,15.0,158.0,Testing & Commissioning,2370.0
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Excavation in rock including breaking and removal,m3,280.46,122.44,Excavation & Earthworks,34339.52
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Chambers & Jointing Bays,,Supply and fit C250 ductile cover and frame to chamber,nr,45.0,406.07,Chambers & Jointing Bays,18273.15
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,TESTING AND ENERGISATION OF MV NETWORK INCLUDING SWITCHING,item,1.0,2901.53,Testing & Commissioning,2901.53
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,Insulation resistance and continuity testing of installed cable,nr,7.0,307.17,Testing & Commissioning,2150.19
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,S&L precast concrete kerbing inc. haunching,m,583.2,55.78,Road Reinstatement & Surfacing,32530.9
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Testing & Commissioning,,Insulation resistance and continuity testing of installed cable,nr,44.0,390.22,Testing & Commissioning,17169.68
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,S&I fire hydrant including marker post,nr,15.0,1227.9,Watermains,18418.5
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Watermains,,NEW 25MM WATER SERVICE CONNECTION TO BOUNDARY BOX,nr,92.0,399.67,Watermains,36769.64
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,Reinstate road markings to match existing,m,682.34,8.35,Road Reinstatement & Surfacing,5697.54
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Dewatering of excavations c/w pumps and settlement tank,week,17.0,1507.57,Excavation & Earthworks,25628.69
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,SUPPLY AND LAY 50MM HRA SURFACE COURSE,m2,402.35,28.81,Road Reinstatement & Surfacing,11591.7
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,Excavate trench in existing carriageway inc. saw cutting and breaking out,m,1197.63,42.57,Excavation & Earthworks,50983.11
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Excavation & Earthworks,,SUPPLY AND PLACE IMPORTED GRANULAR FILL CLAUSE 804,m3,1843.96,30.26,Excavation & Earthworks,55798.23
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Road Reinstatement & Surfacing,,Supply and lay precast concrete kerbing incl. haunching (as drawing),m,96.25,54.36,Road Reinstatement & Surfacing,5232.15
P029-WATERMAIN,Watermain Rehabilitation,Dublin,2026-06-13,Professional Services & Surveys,,Preparation of as-built drawings and safety file,item,1.0,920.6,Professional Services & Surveys,920.6
